PUF_ID,final_weight,REGION,STRATUM1,LANG,Q1_HS,Q2_COL_CREDIT,Q3_Q3_A_R,Q3_Q3_B_R,Q3_Q3_C_R,Q3_Q3_D_R,Q3_Q3_E_R,Q4_HIGHEST_EDU_FOS,Q5_COL_ENROLL,Q6_EDU_PLAN,Q7A,Q7_B_DEGREE_PLAN_FOS,Q8_ESL,Q9_CERT_LIC,Q10_NUM_ACTIVE,Q11_MOST_IMP_CERT_LIC,Q12_CERT_LIC_WORK,Q13_CERT_LIC_REQ,Q14_CERT_LIC_REV,Q15_Q15_A_R,Q15_Q15_B_R,Q15_Q15_C_R,Q15_D_SPECIFY_FLAG,Q16_CERT_LIC_CUR_JOB,Q17_A,Q17_B,Q17_C,Q17_D,Q18_A,Q18_C,Q18_D,Q18_D_SPECIFY,Q19_CERTIFICATE_FOS,Q21_CERTIFICATE_HOURS,Q22_CERTIFICATE_ENROLL,Q23_CERTIFCATE_CREDITS,Q24_CERTIFICATE_TRAIN,Q25_CERTIFICATE_JOB,Q26_A,Q26_B,Q26_C,Q27_APP,Q28_APP_WORK,Q29_Q29_A_R,Q29_Q29_B_R,Q29_Q29_C_R,Q29_Q29_D_R,Q29_Q29_E_R,Q30_APP_CERT_LIC,Q31_APP_CERTIFICATE,Q32_APP_JOB,Q33_APP_SKILL_USE,Q34_A,Q34_B,Q34_C,Q35_EMPLOYED,Q36_FULL_TIME,Q37_WEEKS_WORKED,Q38_HOURS_WORKED,Q39_EARNINGS,Q40_BUSINESS_TYPE,Q43_JOB_LIC,Q44_MILITARY,Q45_GENDER,Q46_MARITAL_STATUS,Q47_AGE,Q48_HISPANIC,Q49_RACE_01,Q49_RACE_02,Q49_RACE_03,Q49_RACE_04,Q49_RACE_05,Q49_RACE_06,Q49_RACE_07,Q50_INTERNET,Q51_CITIZENSHIP
99014110,1619.7773752,NORTHEAST,9,1,2,4,1,2,2,1,1,22,2,2,3,2,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,8,14,1,1,2,5,45,2,0,0,0,0,0,1,0,2,1
99058970,17719.945324,NORTHEAST,9,1,2,1,,,,,,,2,2,2,6,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,4,13,1,1,2,5,21,2,1,0,0,0,0,0,0,2,1
99040140,4913.0772171,NORTHEAST,9,1,2,4,2,1,1,1,1,6,1,,,,2,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,37,2,1,0,0,0,0,0,0,2,2
99034520,20231.721998,NORTHEAST,9,1,2,4,1,2,1,1,1,7,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,50,8,13,1,1,2,5,55,1,1,0,0,0,0,0,0,2,1
99042310,55566.194319,NORTHEAST,8,1,2,4,1,2,2,2,1,2,1,,,,2,2,1,9,13,2,2,2,2,2,0,3,3,3,3,3,2,1,2,6,1,3,3,2,1,4,3,3,3,1,,,,,,,,,,,,,,2,2,1,45,8,15,2,1,2,1,55,1,1,0,0,0,0,0,0,2,2
99003640,18766.441147,NORTHEAST,7,1,2,4,1,2,1,1,1,17,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,62,1,1,0,0,0,0,0,0,2,1
99025430,38372.916712,NORTHEAST,7,1,2,4,1,2,1,1,1,15,1,,,,1,2,1,5,8,2,2,2,2,2,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,44,8,8,2,1,1,1,55,1,1,0,0,0,0,0,0,2,1
99013200,1301.4372261,NORTHEAST,7,1,2,4,1,2,1,1,1,18,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,4,2,1,1,1,1,1,1,2,2,3,3,3,2,1,4,5,1,12,1,1,2,5,44,1,0,0,0,1,0,0,0,2,2
99005560,20703.491046,NORTHEAST,7,1,2,4,1,2,2,1,1,2,2,2,4,2,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,50,8,8,1,1,2,5,30,1,1,0,0,0,0,0,0,2,1
99051720,6867.4297147,NORTHEAST,7,1,2,4,1,2,1,1,1,6,1,,,,2,1,,,,,,,,,0,,,,,,2,1,2,1,5,1,2,2,2,4,2,2,3,1,,,,,,,,,,,,,,2,2,2,45,3,1,1,1,2,1,28,1,0,0,0,1,0,0,0,2,2
99026140,20282.974063,NORTHEAST,7,1,2,4,1,2,2,2,1,16,1,,,,1,2,3,9,7,1,2,1,1,1,0,2,2,2,3,1,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,40,8,7,1,1,1,5,52,1,1,0,0,0,0,0,0,2,1
99047900,2950.6287157,NORTHEAST,9,1,2,3,,,,,,12,2,2,3,12,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,20,5,5,1,1,2,4,42,1,0,1,0,0,0,0,0,2,3
99051200,3556.2239298,NORTHEAST,7,1,2,4,1,2,2,1,1,8,1,,,,2,2,2,8,2,1,2,1,2,2,0,3,3,1,3,2,2,2,2,3,6,2,2,2,1,4,3,3,3,3,5,2,1,1,1,2,1,1,3,4,3,2,2,2,2,1,35,8,9,1,1,1,1,41,1,0,0,0,1,0,0,0,2,3
99008800,1635.5516767,NORTHEAST,9,1,2,4,1,2,2,1,1,14,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,4,20,3,20,1,1,2,1,34,1,1,1,0,0,0,0,0,2,1
99038120,7019.2802037,NORTHEAST,9,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,27,1,0,0,0,1,0,0,0,2,2
99052660,9168.9450179,NORTHEAST,9,1,2,4,1,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,5,2,1,1,1,1,1,1,3,3,3,2,3,2,2,1,42,9,7,1,1,1,3,47,1,0,0,0,1,0,0,0,2,3
99030450,3547.2378797,NORTHEAST,9,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,42,8,12,1,1,2,1,38,1,0,0,0,1,0,0,0,2,2
99049780,2021.2941333,NORTHEAST,9,2,3,4,2,2,1,1,1,7,2,2,2,22,2,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,3,2,2,1,1,2,1,2,2,2,3,2,1,3,2,2,3,29,2,1,1,1,2,1,30,2,0,0,0,0,0,1,0,2,3
99019750,118567.99576,NORTHEAST,9,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,2,1,2,1,12,3,2,2,1,3,2,2,2,1,,,,,,,,,,,,,,2,2,3,35,5,8,1,1,1,5,28,1,1,0,0,0,0,0,0,2,1
99062040,128454.71883,NORTHEAST,9,1,2,3,,,,,,18,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,40,2,9,1,1,1,1,37,1,1,0,0,0,0,0,0,2,1
99062540,1773.6189399,NORTHEAST,9,1,2,4,1,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,5,1,13,1,1,2,5,55,1,0,0,0,1,0,0,0,2,2
99005640,12937.132385,NORTHEAST,9,1,3,1,,,,,,,1,,,,1,2,1,7,6,3,2,1,2,1,0,1,3,3,2,2,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,26,2,1,0,0,0,0,0,0,2,1
99043880,63453.420184,NORTHEAST,9,1,2,4,2,1,1,1,1,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,64,1,1,0,0,0,0,0,0,2,1
99018540,3433.7148574,NORTHEAST,7,1,2,4,1,2,1,1,1,18,1,,,,1,2,2,2,9,1,3,1,1,2,0,2,1,1,2,2,2,1,2,1,21,4,2,2,1,2,1,1,1,1,,,,,,,,,,,,,,2,1,1,30,4,16,1,1,2,5,32,1,0,0,0,1,0,0,0,2,1
99003880,9492.9442318,NORTHEAST,7,2,2,1,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,2,1,2,1,14,4,3,2,2,3,2,2,3,1,,,,,,,,,,,,,,2,1,4,4,1,8,2,1,2,1,30,2,0,0,0,0,0,1,0,2,3
99046580,47935.404515,NORTHEAST,7,1,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,50,4,20,2,1,1,1,54,1,0,0,0,0,0,1,0,2,3
99031040,33314.813018,NORTHEAST,7,1,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,7,,,,,3,1,5,35,2,0,0,0,0,0,1,0,2,1
99027870,1677.4182077,NORTHEAST,7,1,2,3,,,,,,11,1,,,,1,2,1,20,1,1,1,1,2,2,0,2,1,1,1,2,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,18,1,1,2,5,32,1,0,0,0,0,1,0,0,2,2
99007460,3556.2239298,NORTHEAST,7,1,2,4,1,1,1,2,1,15,1,,,,1,2,1,1,8,2,1,2,1,1,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,9,8,2,1,1,1,37,1,0,0,0,1,0,0,0,2,2
99011140,8463.5078423,NORTHEAST,7,1,2,3,,,,,,8,1,,,,2,2,1,2,4,2,2,2,2,1,0,2,2,2,2,2,2,1,1,,,,,,,,,,,3,5,2,2,1,1,2,1,1,2,2,1,1,1,2,2,3,45,8,14,2,4,1,1,38,1,0,0,0,1,0,0,0,2,1
99017450,20703.491046,NORTHEAST,7,1,2,4,2,2,2,1,1,11,1,,,,2,2,2,7,6,2,2,2,2,2,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,2,30,5,6,2,1,2,1,31,1,1,0,0,0,0,0,0,2,2
99022260,869.59335908,NORTHEAST,7,1,2,4,1,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,1,60,1,0,0,0,1,0,0,0,2,2
99000590,1124.2979424,NORTHEAST,7,1,2,4,1,2,1,1,1,6,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,30,6,12,1,1,2,1,44,2,1,0,0,0,0,0,0,2,2
99053470,13455.885142,NORTHEAST,7,1,2,4,1,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,7,1,1,1,1,55,1,0,0,0,1,0,0,0,2,1
99047130,15693.96125,NORTHEAST,7,1,2,4,2,2,2,1,1,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,37,1,1,0,0,0,0,0,0,2,1
99004320,2681.8035743,NORTHEAST,7,1,3,3,,,,,,12,1,,,,2,1,,,,,,,,,0,,,,,,2,2,2,1,11,1,3,1,2,1,3,3,3,1,,,,,,,,,,,,,,1,,7,,,,,1,1,1,63,2,1,0,0,0,0,0,0,2,2
99057010,93221.66123,WEST,18,1,2,4,2,2,1,1,1,5,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,6,4,1,1,1,3,37,1,1,0,0,0,0,0,0,2,1
99012230,3304.3736927,WEST,17,1,2,4,1,2,2,1,1,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,5,2,2,1,1,1,1,1,2,4,1,1,2,2,2,1,40,7,13,1,1,2,1,40,1,0,0,0,1,0,0,0,2,2
99015480,11894.297544,WEST,18,1,2,4,1,2,1,1,1,11,3,2,4,23,1,2,4,7,6,2,2,2,1,2,0,2,3,2,3,2,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,30,4,6,1,1,2,5,25,1,1,0,0,0,0,0,0,2,1
99044380,117311.35829,SOUTH,11,1,2,3,,,,,,5,3,2,2,5,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,6,16,1,1,1,1,1,5,19,1,1,0,0,0,0,0,0,2,1
99039160,165262.66719,SOUTH,11,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,3,16,1,1,1,1,44,1,1,0,0,0,0,0,0,2,1
99025710,13712.172528,SOUTH,11,1,2,3,,,,,,12,3,2,3,21,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,32,1,16,1,1,1,5,20,1,0,0,0,1,0,0,0,1,1
99010010,951.11123175,SOUTH,11,1,2,3,,,,,,2,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,36,2,1,0,0,0,0,0,0,2,1
99058880,2580.7234001,SOUTH,11,1,2,4,2,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,6,2,2,1,1,1,1,2,1,1,3,2,3,1,,7,,,,,4,2,1,61,1,1,0,0,0,0,0,0,2,1
99024350,4882.4143729,SOUTH,11,1,3,4,2,2,1,1,1,11,1,,,,1,2,1,7,6,2,2,2,2,2,0,3,3,3,3,3,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,5,6,2,1,2,3,61,1,1,0,0,0,0,0,0,2,1
99049230,36472.441992,SOUTH,12,1,2,4,1,2,1,1,1,18,1,,,,1,2,1,9,15,2,2,1,1,2,0,1,2,2,3,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,43,1,1,0,0,0,0,0,0,2,1
99004800,31599.173907,SOUTH,14,1,2,4,1,2,2,1,1,21,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,5,2,2,1,1,2,1,2,2,3,2,1,3,2,2,1,45,6,20,1,1,2,5,25,2,1,0,0,0,0,0,0,2,3
99033830,404.71718876,WEST,16,1,2,4,1,2,2,1,2,23,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,5,2,8,2,1,1,3,42,1,0,0,1,0,0,0,0,2,1
99019550,4755.8429425,NORTHEAST,7,2,2,4,2,1,1,1,1,12,1,,,,2,2,1,20,1,3,3,2,2,1,0,2,3,3,2,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,24,2,1,1,1,2,1,31,2,0,0,0,0,0,1,0,2,2
99041530,30744.52966,WEST,18,1,2,4,2,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,13,1,1,1,5,28,1,1,0,0,0,0,0,0,2,1
99023620,19278.430161,SOUTH,12,1,2,4,1,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,3,6,2,2,1,1,2,1,2,2,3,3,2,3,1,,7,,,,,1,2,1,43,1,1,0,0,0,0,0,0,2,1
99040340,35655.363385,WEST,17,1,2,4,1,2,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,70,9,8,1,1,2,5,47,1,1,0,0,0,0,0,0,2,1
99027580,3365.4763628,NORTHEAST,6,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,25,1,10,1,1,2,5,23,1,1,0,0,0,0,0,0,2,1
99062890,2386.3771519,NORTHEAST,6,1,2,4,2,1,1,1,1,9,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,5,17,2,1,1,5,27,1,1,0,0,0,0,0,0,2,1
99018430,1448.7820701,NORTHEAST,6,1,2,3,,,,,,22,3,2,3,22,1,1,,,,,,,,,0,,,,,,1,1,2,1,24,4,3,1,2,1,4,4,3,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,34,1,1,0,0,0,0,0,0,2,1
99022940,1682.7381814,NORTHEAST,6,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,1,,7,,,,,1,2,5,23,1,1,0,0,0,0,1,0,1,1
99003240,2099.5212522,NORTHEAST,6,1,2,4,2,1,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,14,1,3,2,2,2,1,1,1,1,,,,,,,,,,,,,,2,1,1,20,2,9,1,1,2,1,38,1,1,0,0,0,0,0,0,2,1
99028260,5587.6917164,NORTHEAST,6,1,3,1,,,,,,,1,,,,1,2,6,1,8,2,3,1,2,1,0,3,1,3,3,1,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,8,2,1,2,3,35,1,1,0,0,0,0,0,0,2,1
99026080,3723.5810484,WEST,16,1,2,4,1,2,1,1,1,21,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,14,1,1,2,5,36,1,1,0,0,0,0,0,0,2,1
99040300,4470.5477623,SOUTH,11,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,40,1,8,1,1,2,1,34,1,0,0,1,0,0,0,0,2,1
99001880,27.430184645,NORTHEAST,6,1,2,2,,,,,,1,1,,,,1,2,5,1,5,2,1,2,2,1,0,1,2,4,2,3,2,1,2,1,7,2,3,1,1,1,2,3,3,1,,,,,,,,,,,,,,1,,5,35,1,5,2,1,2,5,27,2,0,0,1,0,0,0,0,2,1
99063050,4029.3865412,SOUTH,12,1,2,4,1,2,1,2,1,15,1,,,,1,2,4,1,8,2,1,2,2,2,0,3,3,3,3,3,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,48,9,8,2,1,1,3,32,1,0,0,0,0,0,1,0,2,2
99004470,151706.80735,WEST,19,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,1,2,1,2,1,2,2,2,1,1,3,3,3,1,,7,,,,,1,1,1,63,1,1,0,0,0,0,0,0,2,1
99035350,30231.469283,WEST,19,1,2,2,,,,,,1,1,,,,1,2,1,1,8,2,2,2,1,1,0,3,2,3,2,2,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,8,2,1,2,1,35,1,0,0,0,1,0,0,0,2,1
99027260,14.561152977,NORTHEAST,6,1,3,3,,,,,,16,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,30,1,1,1,1,2,4,49,1,0,0,1,0,0,0,0,2,1
99049930,305.89187712,SOUTH,11,1,2,4,1,2,2,2,1,16,1,,,,1,2,3,7,13,2,2,2,2,2,0,3,3,3,3,3,2,1,2,1,5,4,4,2,1,3,1,2,2,1,,,,,,,,,,,,,,1,,1,50,7,6,2,1,2,5,46,1,0,1,0,0,0,0,0,1,1
99032190,4190.7687873,NORTHEAST,6,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,56,1,1,0,0,0,0,0,0,2,1
99040040,230.72824307,NORTHEAST,6,1,2,4,1,2,2,1,1,11,1,,,,1,2,3,7,6,2,2,2,1,1,0,3,3,3,3,2,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,40,7,6,1,1,2,1,47,1,1,0,0,0,0,0,0,2,1
99015020,27.916791315,NORTHEAST,6,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,65,1,4,1,1,2,1,63,1,0,0,0,0,0,1,0,2,1
99054700,549.11342289,NORTHEAST,6,1,3,2,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,57,1,1,0,0,0,0,0,0,2,1
99046160,1891.0137604,MIDWEST,2,1,2,3,,,,,,9,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,5,1,12,1,1,1,1,24,2,0,0,0,0,0,1,0,2,1
99034460,6251.4725949,WEST,17,1,2,4,2,2,1,1,1,15,1,,,,1,2,1,1,8,2,2,2,1,2,0,3,3,3,3,3,1,1,2,3,14,1,3,2,2,4,3,3,3,1,,,,,,,,,,,,,,2,2,1,40,8,8,2,1,2,1,49,1,0,0,0,1,0,0,0,2,2
99005170,48714.780071,WEST,17,1,2,4,1,2,2,1,2,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,9,9,1,1,1,5,37,1,1,0,0,0,0,0,0,2,1
99025760,19.209089118,NORTHEAST,6,1,2,3,,,,,,1,3,2,2,2,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,3,7,1,1,2,1,27,1,0,0,1,0,0,0,0,2,1
99048070,136762.69078,WEST,19,1,3,2,,,,,,1,2,2,3,12,1,1,,,,,,,,,0,,,,,,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,36,4,17,1,1,1,5,29,1,1,0,0,0,0,0,0,2,1
99018500,3531.739045,NORTHEAST,6,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,20,3,3,1,2,1,3,3,3,1,,,,,,,,,,,,,,2,1,6,24,1,16,1,1,1,4,60,1,1,0,0,0,0,0,0,2,1
99002110,386.57594844,MIDWEST,1,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,3,55,1,0,0,1,0,0,0,0,2,1
99052610,2755.2147104,MIDWEST,4,1,2,4,2,2,1,1,1,16,1,,,,2,2,4,18,14,2,2,2,2,2,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,50,6,14,2,1,1,5,34,2,1,0,0,0,0,0,0,2,1
99043750,114669.76367,SOUTH,14,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,3,6,2,1,1,1,1,1,1,1,1,2,2,2,1,,7,,,,,1,2,1,27,2,1,0,0,0,0,0,0,2,1
99046920,63897.8186,SOUTH,11,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,28,2,16,1,1,2,1,55,1,1,0,0,0,0,0,0,2,1
99038320,999.08079266,SOUTH,11,1,2,3,,,,,,15,1,,,,1,2,4,4,8,2,2,2,2,2,0,1,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,40,1,1,0,1,0,0,0,0,2,1
99049730,118567.99576,NORTHEAST,7,1,2,4,1,2,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,55,6,8,1,1,1,5,27,1,1,0,0,0,0,0,0,2,1
99044990,106233.16225,MIDWEST,4,1,2,3,,,,,,18,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,40,1,16,1,2,2,5,29,1,1,0,0,0,0,0,0,2,1
99029650,802.33078056,SOUTH,11,1,2,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,3,6,2,1,1,1,2,1,1,1,1,1,3,3,1,,7,,,,,1,2,1,24,1,1,0,1,0,0,0,0,2,1
99016920,64923.915102,SOUTH,11,1,2,3,,,,,,17,1,,,,1,2,1,4,14,2,2,2,2,2,0,3,3,3,1,3,2,1,2,1,15,4,3,2,2,4,3,1,2,1,,,,,,,,,,,,,,2,2,1,60,7,14,2,1,1,1,43,1,1,0,0,0,0,0,0,2,1
99005580,6141.9002758,SOUTH,11,1,2,2,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,2,61,1,1,0,0,0,0,0,0,2,1
99034730,6141.9002758,SOUTH,11,1,2,2,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,60,1,1,0,0,0,0,0,0,2,1
99058800,6960.5400774,SOUTH,11,1,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,21,2,0,0,1,0,0,0,0,1,1
99050930,2039.8856756,MIDWEST,1,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,30,1,1,1,1,2,5,25,1,1,0,1,0,0,0,0,2,1
99046470,6552.6873912,SOUTH,12,1,2,4,1,2,2,1,2,21,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,5,2,1,1,1,2,1,1,3,3,2,2,2,1,,7,,,,,1,1,1,38,1,0,0,0,1,0,0,0,2,3
99045130,114669.76367,SOUTH,14,1,2,1,,,,,,,1,,,,1,2,1,6,8,3,3,2,1,1,0,1,1,4,4,4,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,33,2,0,0,0,0,0,1,0,2,1
99027070,1905.6155012,MIDWEST,2,1,2,4,1,2,1,1,1,21,3,2,6,15,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,4,13,1,1,1,5,28,1,0,0,0,1,0,0,0,2,1
99031760,26116.6486,WEST,19,1,2,3,,,,,,15,1,,,,1,2,1,1,8,2,2,2,2,2,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,2,28,4,8,2,1,2,5,37,2,1,0,0,0,0,0,0,2,1
99054560,40941.454208,SOUTH,14,1,2,4,1,2,1,1,1,19,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,22,2,1,0,0,0,0,0,0,2,1
99010960,2229.5136849,SOUTH,12,1,2,4,1,2,2,1,1,6,2,2,4,6,2,1,,,,,,,,,0,,,,,,1,2,2,1,5,1,2,2,1,2,2,1,2,1,,,,,,,,,,,,,,2,2,6,40,6,7,1,1,2,1,32,1,0,0,0,1,0,0,0,2,3
